NAME	RAJD	DECJD	F0	DIST
J2001+4258	300.294127	42.968405	1.390499284334	3.757
J2002+1637	300.699	16.6213	3.616669443	4.897
J2002+30	300.74	30.58	2.370826	7.02
B2000+32	300.51844	32.28842	1.4352133702	6.458
B2000+40	300.68346	40.848307	1.1048907965256	6.391
J2003+2916	300.76331	29.26693	0.990219925	7.455
J2004+2653	301.24592	26.89456	1.50177520425	7.665
B2002+31	301.21786	31.619448	0.473649743674	8
J2004+3429	301.19571	34.48825	4.15019313335	10.783
J2005-0020	301.43229	-0.3394	0.438661702026	1.835
J2005+3411g	301.44	34.18	1.53598	17.294
J2005+3547	301.32289	35.79039	1.625926649473	13.558
J2005+3552	301.4479	35.87342	3.2473552238	14.652
J2006+0148	301.6210537	1.8149775	462.20187192375	2.437
B2003-08	301.5681875	-8.1172686	1.721551635017	2.632
J2006+22	301.65	22.07	0.574086	9.14
J2006+3102	301.5458	31.0342	6.108913257	6.035
J2006+4058	301.662908	40.981522	2.001221096605	12.65
J2007+0809	301.8062	8.1592	3.0700804245	3.04
J2007+0910	301.992096	9.170258	2.179908617664	2.634
J2007+20	301.8	20.3	0.2158	3.806
J2007+2722	301.8159533	27.3799761	40.820677605083	7.098
J2007+3120	301.78755	31.34765	1.64418162098	6.906
J2008+2513	302.14784	25.2251	1.69722951782	4.03
J2008+2755g	302.07	27.92	0.658215	7.445
J2008+3139	302.166614	31.6576	4.42245725179	7.155
J2009+3122g	302.42	31.37	13.065064	6.465
J2009+3326	302.45483	33.43617	0.695232083547	7.303
J2010-1323	302.691339277	-13.39891535	191.450912038034	2.439
J2010+2845	302.521117	28.758103	1.7687552544064	6.585
J2010+3051	302.5164758	30.8552478	207.62936108328	6.45
J2010+31	302.65	31.83	0.644523	7.574
J2010+3230	302.61042	32.50203	0.693266122835	13.034
J2011+3006g	302.8	30.1	0.399096	0.944
J2011+3331	302.770525	33.523511	1.073268736517	8.603
J2012-2029	303.1942	-20.492	1.83822897314	2.809
J2013-0649	303.323961	-6.81816	1.723581425221	9.576
J2013+3058	303.392721	30.980747	3.622824896719	6.641
J2013+3100g	303.49	31	2.713336	6.76
B2011+38	303.293196	38.762031	4.344169168005	7.123
J2015+2524	303.8029	25.4087	0.43415985705	0.744
J2016+1948	304.2393479	19.7976634	15.3987376281305	2.162
J2017-0414	304.2	-4	24.6	1.771
J2017+0603	304.3446051	6.05154554	345.278136465495	1.399
J2017-1614	304.442283	-16.237642	432.09847591394	1.444
J2017+2043	304.370575	20.725528	1.861701334345	4.205
J2017-2737	304.2	-27	4.5	1.5
J2017+2819g	304.33	28.32	0.545715	4.873
J2017+3625	304.48267	36.41886	5.99703102436	*
J2017+5906	304.43566	59.11305	2.4784478211	3.907
B2016+28	304.515972	28.665059	1.7922641135652	0.98
J2018+3418g	304.56	34.3	0.456288	10.394
J2018+3431	304.72165	34.516808	2.57955285121	6.636
J2019+2425	304.88312083	24.42091772	254.160345592754	1.163
J2019+72	304.8	72	4.6	2.494
J2021+3651	305.27275	36.85133	9.6393948581	1.8
J2021+4024g	305.3	40.4	2.698764	25
J2021+4026	305.37496	40.44586	3.769066848	2.15
J2022+21	305.6	21.18	1.244555	6.002
J2022+2534	305.5	25	377.4	3.988
B2020+28	305.654446	28.906418	2.912037613413	2.1
J2022+3842	305.59037	38.704117	20.58511983	10
J2022+3845g	305.55	38.75	0.991179	17.188
B2021+51	305.707804	51.913954	1.88965575261	1.8
J2023+2853g	305.82	28.87	88.261253	1.574
B2022+50	305.924761	50.626349	2.683706020472	2.058
J2024+48	306	48	0.792393	4.552
B2025+21	306.819542	21.767897	2.511471007883	10.295
J2027+4557	306.817638	45.965856	0.909379126021	9.005
J2027+7502	306.847	75.04147	1.94092353149	0.743
J2028+3332	307.08275	33.534544	5.65907208453	*
B2027+37	307.34947	37.7356	0.821824599075	5.771
B2028+22	307.66853	22.47273	1.58601101067	6.386
J2030+3641	307.501088	36.690875	4.99678736138	6.947
J2030+3818g	307.53	38.3	7.478313	25
J2030+3929g	307.7	39.48	0.58193	25
J2030+3944g	307.59	39.73	3.266053	25
J2030+4415	307.71396	44.26058	4.4039248637	0.72
J2030+55	307.5	55	1.727116	3.423
J2032+4127	308.054663	41.45675	6.980975	1.33
J2033+0042	308.37967	0.7067	0.199465428208	2.934
J2033+1734	308.3646313	17.58290638	168.096677977224	1.74
J2033-1938	308.4808	-19.65	0.78020219833	1.525
J2034+3632	308.5	-36.53333	273.95	*
J2036+2835	309.19318	28.586233	0.735983147695	6.741
J2036+6646	309.218	66.77242	1.9923208852	3.23
B2034+19	309.3106	19.7151	0.48207243059	2.794
B2035+36	309.36434	36.35669	1.61625282066	4.851
J2038+35	309.5	35	6.25	3.814
J2038-3816	309.7265	-38.271	0.633999188596	3.588
B2036+53	309.5132	53.32023	0.701967086843	8.192
J2039-3616	309.81917	-36.27139	305.810398	1.704
J2039-5617	309.8957004	-56.2859078	377.22936337986	1.8
J2040+1657	310.074437	16.958461	1.155259714038	4.45
J2040-21	310	-21	1.8	1.66
J2042+0246	310.5458453	2.7706658	220.569095946271	0.64
J2043+1711	310.837005635	17.191361107	420.189443214863	1.389
J2043+2740	310.9313	27.6822	10.402518921	1.48
J2043+7045	310.75	70.75	1.70068	3.999
J2044+28	311	28	0.618047	8.598
J2044+4614	311.245	46.2483	0.71802175405	8.952
J2045+0912	311.447266	9.2081	2.528092724179	2.46
J2045+3633	311.25627125	36.55039017	31.563820566264	5.629
J2045-68	311.32083	-68.60556	337.837838	1.273
B2043-04	311.5007208	-4.3572933	0.646438269959	6.25
B2044+15	311.6639054	15.6759883	0.8785140801273	3.226
B2045+56	311.6942	57.14364	2.09760208735	4.341
J2047+1053	311.792692	10.8855	233.100233	2.794
J2047+5029	311.9776667	50.493936	2.242431224778	3.973
B2045-16	312.14850265	-16.27904264	0.509795126164	0.95
J2048+2255	312.191117	22.918142	3.522355067817	7.648
J2048+4951	312.233258	49.864728	1.759630876491	6.776
J2050+1259	312.7384	12.9858	0.8189874162	5.829
J2051-0827	312.78133237	-8.460486	221.796283653017	1.469
J2051+1248	312.87358	12.80597	1.8077708574	4.077
J2051+4434g	312.87	44.57	0.767365	25
J2051+50	312.95417	50.66806	595.238095	1.437
J2052+1219	313.1990751	12.3330617	503.71330349546	3.916
J2052+4421g	313.22	44.35	2.664464	25
J2053+1718	313.45617	17.312406	8.38449564324	2.087
J2053+4650	313.4692835	46.84769947	79.45162290069	3.81
J2053+4718	313.43954	47.31536	0.20365026489	8.901
B2048-72	313.447	-72.0118	2.9296611297	1.029
J2054-39	313.5	-39	1	2.046
J2055+15	314.01042	15.7875	462.962963	3.633
B2053+21	313.913133	22.15756	1.2267212728664	2.998
J2055+2539	313.9533	25.6672	3.12929129	0.62
B2053+36	313.8806338	36.5059636	4.514517006178	5
J2055+3829	313.792943958	38.491918253	478.63142759591	4.588
J2057+21	314.45	21.43	0.857118	25
J2102+38	315.5	38	0.840336	4.658
J2105+07	316.4	7.95	0.266907	25
J2105+19	316.33	19.4	*	2.801
J2105+28	316.5	28.5	2.46465	5.848
J2105+6223	316.30388	62.38486	0.433862285366	2.723
J2108-3429	317.12704	-34.49386	0.7026904	3.884
B2106+44	317.08534	44.696908	2.410390498047	4.346
J2108+4516	317.09726314	45.273602148	1.732408858793	3.268
J2111+2106	317.888	21.1019	0.25291785259	8.408
J2111+40	317.75	40	0.246245	5.279
J2111+4606	317.85054	46.10869	6.3359340865	*
J2112+4058	318.2157	40.9678	0.24625963556	5.221
B2110+27	318.2681275	27.9003222	0.8313576437031	1.429
B2111+46	318.3513729	46.73579	0.985527729116	2.174
J2113+67	318.5	67	1.81104	2.89
J2115+5448	318.7990325	54.8125428	384.1903018555	3.106
B2113+14	319.0573	14.239178	2.271936912618	25
J2122+2426	320.66258	24.44581	1.84699098534	0.585
J2123+36	320.95	36.4	0.772798	13.192
J2123+5434	320.840346	54.5688095	7.20107927874	1.811
B2122+13	321.19406	14.12204	1.440811162444	2.807
J2124-3358	321.18269201	-33.97916955	202.79389369962	0.41
B2123-67	321.8803	-66.8078	3.0696382358	5.992
J2129-0429	322.437663	-4.48489	131.233596	1.83
B2127+11A	322.4926938	12.16700942	9.036304798336	10.4
B2127+11B	322.4943	12.166753	17.81482135523	10.4
B2127+11C	322.5050175	12.1772803	32.755422697308	10.4
B2127+11D	322.49281	12.16659	208.21168801	10.4
B2127+11E	322.492446	12.16906	214.987407906	10.4
B2127+11F	322.48824	12.16747	248.32118076	10.4
B2127+11G	322.49146	12.16592	26.553254563	10.4
B2127+11H	322.49243	12.16651	148.293272565	10.4
J2129+1210I	322.5	12.2	195.3	10.4
J2129+4119	322.33942	41.3319	0.59262128589	1.967
J2129-5721	322.344880104	-57.353957519	268.359227203414	3.2
J2131-31	322.8	-31	0.3	25
J2133-0049A	323.4	-0.8	98.5	11.5
J2133-0049B	323.4	-0.8	143.5	11.5
J2133-0049C	323.4	-0.8	333.3	11.5
J2133-0049D	323.4	-0.8	237	11.5
J2133-0049E	323.4	-0.8	270.3	11.5
J2136-1606	324.0009	-16.1036	0.81483959791	1.633
J2136-5046	324.23997	-50.78224	3.74080251222	2.248
J2137+6428	324.3344	64.47827	0.57110576181	3.764
J2138+4911	324.56	49.2	1.436429	4.207
J2139+00	324.93	0.6	3.20031	4.21
J2139+2242	324.86208	22.71167	0.922923422192	4.933
J2139+4716	324.9831	47.2703	3.5354509962	*
J2139+4738g	324.99	47.63	1.795203	4.117
J2140-2310A	325.0933587	-23.18022	90.7496267467	8.1
J2140-2310B	325.09	-23.18	77.003746	8.1
J2143+0654	325.76408	6.90487	0.1060644595	*
J2144-3933	326.05025168	-39.5658014	0.11751119527	0.16
J2144-5237	326.1485	-52.618758	198.3554831467	1.659
J2145-0750	326.46024803	-7.83847452	62.2958878308252	0.714
J2145+21	326.2	21	0.7	5.632
J2148-34	327	-34	1.1	1.16
B2148+63	327.4945971	63.4956325	2.63060738985	2.778
J2150-0326	327.5	-3.43333	285.7	1.972
B2148+52	327.6572912	52.7970989	3.010183406447	3.61
J2151+2315	327.8704	23.25356	1.684824546	1.911
J2154-2812	328.5724	-28.2114	0.74440127163	25
J2155+2813	328.81592	28.22003	0.6214963159	25
B2152-31	328.80671	-31.3152	0.970871795612	1.298
B2151-56	328.756	-56.6992	0.7279851537	1.043
J2156+2618	329.09877	26.30846	2.00743121914	6.103
B2154+40	329.2577063	40.2961072	0.655623504347	2.9
J2158-27	329.5	-27	2.1	2.659
J2202+21	330.59	21.8	*	1.364
J2203+50	330.75	50	1.342282	3.029
J2204+2700	331.181704	27.015192	11.80601087935	3.196
J2205+1444	331.32186	14.74203	1.06608191007	6.043
J2205+6012	331.3925059	60.21531686	413.984744298621	3.534
J2206+6151	331.5755	61.866139	3.09910744206	4.099
J2207-15	331.8	-15	1.3	25
J2208+4056	332.00831	40.93384	1.56996372132	0.754
J2208+5500	332.09883	55.002336	1.07162470101	3.03
J2209+22	332.47	21.28	0.562778	25
J2210+57	332.8	57.5	0.48604	3.809
J2212+2450	333.11425	24.84289	255.950857	2.529
B2210+29	333.0972683	29.5515031	0.995428466049	25
J2213+53	333.25	53	1.331558	3.809
J2214+3000	333.66189047	30.01060878	320.592292329033	0.6
J2215+1538	333.915221	15.643022	2.672397048165	3.142
J2215+5135	333.8862017	51.593428	383.1975942761	2.773
J2216+5759	334.02175	57.99825	2.38605248497	3.588
J2217+5733	334.47929	57.55111	0.946213113	3.129
B2217+47	334.950579	47.914981	1.857117736985	2.387
J2222-0137	335.524871	-1.62103475	30.4712137997271	0.268
J2222+2923	335.76343	29.39962	3.553671095841	7.631
J2222+5602	335.5	56	0.748503	3.506
J2225+35	336.2	35.5	1.06383	4.978
B2224+65	336.4702613	65.5934364	1.4651102368	0.9
J2227+3038	336.92404	30.63911	1.187073	1.442
J2228+6447	337.16877	64.78872	0.52826709593	6.855
J2228-65	337.075	-65.19639	0.364169	25
J2229+2643	337.462018407	26.7326789	335.816213370897	1.8
J2229+6114	337.272	61.23592	19.37099515	3
B2227+61	337.42431	62.093339	2.257058359945	3.014
J2234+0611	338.596137875	6.191301758	279.596582151043	0.971
J2234+0944	338.69522573	9.74172845	275.707832624093	1.587
J2234+2114	338.736	21.23856	0.73597310008	4.472
J2235+1506	338.9320838	15.1136278	16.731540990294	1.54
J2236-5527	339.216046	-55.4635647	144.76914215406	2.07
J2238+5903	339.61779	59.06133	6.1450029089	2.83
J2238+6021	339.5	60.35	0.325733	3.697
J2240+5832	340.178913	58.543756	7.1462	7.275
J2241-5236	340.425112434	-52.610066553	457.310149546338	1.042
J2241+6941	340.33459	69.69992	1.16904199244	2.549
B2241+69	340.735	69.84782	0.600780731556	2.008
J2243+1518	340.7907	15.30697	1.675604720772	25
J2244+63	341	63	2.169197	2.628
J2248-0101	342.1120246	-1.0300236	2.095411990345	4
J2251+24	342.8	24	0.6	4.139
J2251-3711	342.9333	-37.1967	0.082490793464	1.344
J2253+1516	343.310554	15.27717	1.262250264859	3.806
J2256-1024	344.2349706	-10.4095514	435.818755096939	2.083
J2257-16	344.2	-16	2.1	25
B2255+58	344.490601	59.154121	2.71557265035	3
J2301+5852	345.2845	58.87901	0.14328554678	3.3
J2302+4442	345.69574328	44.70613347	192.591963647714	0.863
J2302+6028	345.54667	60.46673	0.828909520456	3.166
B2303+30	346.493005	31.0003558	0.634563531429	4.348
B2303+46	346.48268	47.12926	0.937759872398	3.159
J2306+31	346.55	31.38	2.9274	25
J2307+2225	346.92203	22.43059	1.86626740089	0.494
B2306+55	347.05759	55.793342	2.104963256901	2.075
J2310-0555	347.526792	-5.92664	382.76240356282	1.556
J2310+6706	347.6754	67.1145	0.5141946062	2.665
J2312+6931	348.16223	69.51778	1.22944554793	2.436
B2310+42	348.2859204	42.8869564	2.861773352516	1.06
J2315+58	348.75	58	0.942507	2.382
J2317+1439	349.288484923	14.65868362	290.25460815391	1.667
B2315+21	349.4910079	21.8300053	0.692207699133	1.961
J2319+6411	349.896708	64.1904875	4.6292378837998	6.849
B2319+60	350.48006	60.40853	0.443166465253	2.7
J2322+2057	350.5930632	20.9507437	207.96816335831	1.011
J2322-2650	350.6443335	-26.84953253	288.758695112907	0.227
J2323+1214	350.84008	12.23686	0.265993420483	25
B2321-61	351.11308	-60.901609	0.425987202198	1.207
J2325-0530	351.3138	-5.5108	1.15109885937	1.495
B2323+63	351.3054983	63.2812117	0.696228754897	4.855
B2324+60	351.744572	61.226797	4.279869765973	2.733
J2326+6141	351.5	61	1.265823	1.695
J2327+62	351.75	62	3.759398	4.335
J2329+16	352.46	16.95	1.582028	25
J2329+4743	352.38145	47.727703	1.372855822306	2.396
B2327-20	352.61202	-20.09156	0.6084123279226	0.861
J2333+6145	353.33103	61.758358	1.321179569839	2.729
J2336-01	354.15	-1.85	0.971062	2.393
B2334+61	354.27401	61.850425	2.01869363589	0.7
J2338+4818	354.52579	48.308942	8.42387236305	2.014
J2339-0533	354.91142	-5.551478	346.71337922051	1.1
J2340+08	355.19	8.55	3.297066	3.288
J2343+6221	355.75	62.35	0.555864	2.619
J2346-0609	356.7104075	-6.1666386	0.846407950019	3.704
J2347+02	356.8	2	0.7	1.415
J2350+31	357.68	31.65	1.968117	5.233
J2351+8533	357.764	85.55573	0.98840874179	2.594
J2352+65	358	65	0.859107	3.058
J2354-22	358.60833	-22.86472	1.792128	1.108
B2351+61	358.5199292	61.9296792	1.058443115007	2.439
J2355+2246	358.9575	22.771	0.54318721077	2.163
